72744	台南市	北门区	二重港	全
72744	台南市	北门区	三寮湾	全
72742	台南市	北门区	井子脚	全
72742	台南市	北门区	北门	全
72744	台南市	北门区	灰窑港	全
72742	台南市	北门区	西埔内	全
72742	台南市	北门区	海埔	全
72742	台南市	北门区	蚵寮	连 300号以下
72746	台南市	北门区	蚵寮	连 301号以上
72742	台南市	北门区	港北	全
72746	台南市	北门区	渡子头	全
72746	台南市	北门区	新围	全
72744	台南市	北门区	溪底寮	全
72742	台南市	北门区	旧埕	全
72746	台南市	北门区	双春	全
72744	台南市	北门区	芦竹沟	全
72746	台南市	北门区	鲲江	全
