94151	屏东县	枋山乡	下坪	全
94151	屏东县	枋山乡	中山路３段	全
94150	屏东县	枋山乡	中山路４段	全
94145	屏东县	枋山乡	加禄	全
94151	屏东县	枋山乡	光复	全
94151	屏东县	枋山乡	成功路	全
94151	屏东县	枋山乡	里龙	全
94150	屏东县	枋山乡	枋山路	全
94151	屏东县	枋山乡	南平	全
94150	屏东县	枋山乡	南和	全
94150	屏东县	枋山乡	国中路	全
94151	屏东县	枋山乡	港边	全
94145	屏东县	枋山乡	会社	全
94150	屏东县	枋山乡	嘉和	全
94151	屏东县	枋山乡	德隆	全
94151	屏东县	枋山乡	糖部路	全
94151	屏东县	枋山乡	旧庄	全
94151	屏东县	枋山乡	莿桐路	全
