74341	台南市	山上区	大庄	全
74341	台南市	山上区	山上	全
74341	台南市	山上区	中坑	全
74341	台南市	山上区	牛稠埔	全
74342	台南市	山上区	北势洲	全
74341	台南市	山上区	石子崎	全
74341	台南市	山上区	卓猴	全
74342	台南市	山上区	明和	全
74341	台南市	山上区	明德山庄	全
74342	台南市	山上区	南洲	全
74341	台南市	山上区	埔羌坑	全
74341	台南市	山上区	蚵壳潭	全
74341	台南市	山上区	新生山庄	全
74341	台南市	山上区	新庄	全
74341	台南市	山上区	新庄	全
74341	台南市	山上区	隙子口	全
